student_id,class_name,subject,score,ai_tool_used,study_hours,record_date
S0022,UG Year 1,English,70.4,True,5.2,2024-04-06
S0702,Class 11B,Chemistry,55.4,False,5.1,2023-03-15
S0472,UG Year 1,Computer Science,80.5,True,8.1,2025-02-11
S0460,PG Year 1,Machine Learning,62.1,True,6.3,2025-01-30
S1123,Class 6B,Science,68.1,False,4.8,2024-02-09
S0093,PG Year 1,Research Methods,72.7,True,7.8,2024-05-27
S0627,Class 9B,Biology,56.2,False,3.0,2024-10-27
S0292,Class 9A,Chemistry,65.7,False,4.9,2023-03-09
S0784,UG Year 1,English,66.5,True,4.7,2022-10-15
S0266,UG Year 4,AI Ethics,76.5,True,7.0,2025-04-06
S0332,Class 6A,English,70.3,False,2.4,2023-02-24
S0174,Class 11A,English,67.5,True,3.8,2024-03-26
S0025,UG Year 2,Computer Science,82.9,True,8.8,2025-05-22
S0893,Class 9A,Physics,73.1,True,4.7,2024-07-03
S0353,Class 9B,Biology,55.7,True,4.6,2025-05-14
S0296,Class 9A,Chemistry,71.7,True,6.1,2022-06-28
S0575,Class 11A,Physics,46.0,False,3.9,2023-11-12
S0642,Class 11B,English,74.4,True,3.1,2025-04-23
S0950,PG Year 1,AI Ethics,53.8,False,9.1,2023-06-30
S0958,Class 9B,English,76.8,True,5.4,2025-03-31
S0511,UG Year 4,Machine Learning,67.9,True,11.1,2023-03-02
S0552,UG Year 4,Machine Learning,66.0,False,11.4,2023-10-24
S0196,Class 11A,English,77.4,True,5.7,2024-11-30
S0512,Class 9B,Physics,51.5,True,4.3,2023-10-30
S1101,Class 9B,Biology,48.2,False,1.8,2024-02-23
S0093,Class 11B,Chemistry,42.9,False,4.3,2024-06-28
S1155,PG Year 2,Data Science,57.7,True,7.7,2022-10-14
S1128,Class 11B,Math,89.0,True,8.5,2024-09-12
S0044,UG Year 2,Statistics,63.5,True,9.7,2023-04-22
S1083,Class 11A,Physics,45.2,False,4.2,2025-04-09
S0930,UG Year 2,Statistics,57.8,True,4.0,2023-05-24
S0305,UG Year 3,Database Systems,66.3,True,10.8,2022-07-13
S1042,UG Year 3,Machine Learning,83.9,True,9.0,2024-07-27
S0498,Class 6B,Science,75.4,True,2.4,2023-06-23
S0918,UG Year 2,Data Analysis,48.9,False,4.3,2024-11-01
S1114,Class 6B,Geography,67.4,False,4.0,2023-03-05
S0873,UG Year 2,Economics,76.9,True,8.7,2024-04-07
S0161,Class 11A,Physics,75.3,True,4.7,2022-08-25
S1148,PG Year 2,Thesis,59.2,True,8.4,2025-02-13
S0345,Class 11A,Computer Science,61.3,False,3.2,2023-01-24
S0951,Class 11B,English,55.8,False,7.5,2024-05-19
S0804,Class 11A,English,63.8,False,6.6,2022-09-17
S0009,PG Year 1,Research Methods,47.9,False,7.1,2023-05-21
S0505,PG Year 1,Data Science,51.2,False,9.5,2024-07-29
S1075,Class 6B,Geography,60.1,False,3.2,2024-07-25
S0108,Class 11A,Computer Science,70.7,True,4.8,2022-11-02
S1112,Class 9A,Chemistry,70.8,True,4.6,2025-04-22
S0404,Class 11B,Computer Science,53.7,False,6.1,2024-05-14
S1168,Class 9A,English,60.2,False,3.7,2025-01-20
S0960,Class 9B,Physics,67.3,True,5.7,2024-01-25
S0138,Class 11A,Math,67.8,True,6.6,2025-03-04
S0516,UG Year 3,Data Analysis,66.4,True,8.1,2024-07-01
S0932,UG Year 1,English,67.6,True,4.5,2023-03-23
S1152,Class 11B,Chemistry,55.4,False,2.3,2025-02-01
S0793,Class 11A,Chemistry,72.9,True,5.1,2024-05-30
S1069,UG Year 3,Machine Learning,79.2,True,9.4,2024-11-30
S0997,UG Year 3,Data Analysis,57.8,False,7.8,2023-01-31
S0902,Class 11B,Computer Science,70.2,True,3.9,2025-03-23
S0594,PG Year 1,Data Science,52.8,True,6.3,2023-05-05
S0684,Class 9B,Chemistry,67.8,True,2.5,2025-04-21
S0506,PG Year 2,AI Ethics,71.3,True,12.0,2024-08-24
S0246,Class 6B,History,77.4,True,2.2,2024-10-26
S1079,UG Year 2,Data Analysis,53.6,False,7.2,2024-09-18
S0895,PG Year 1,Data Science,75.2,True,9.5,2022-10-17
S0952,Class 6A,Geography,57.8,False,2.4,2023-04-24
S1168,UG Year 4,AI Ethics,65.6,False,6.1,2023-11-27
S0897,UG Year 3,Research Methods,50.7,False,5.4,2024-10-20
S1066,UG Year 3,Research Methods,79.9,True,8.0,2023-03-08
S0921,UG Year 1,Computer Science,57.5,True,7.2,2022-09-14
S0773,PG Year 2,Advanced Statistics,64.4,True,9.2,2023-02-24
S0376,PG Year 2,Thesis,63.4,True,12.5,2023-04-27
S0505,Class 11A,Physics,57.5,False,4.9,2023-11-13
S0544,Class 11A,Math,69.2,False,5.6,2025-02-25
S0460,Class 9B,Chemistry,56.4,False,1.7,2023-05-27
S0062,UG Year 4,Project Work,53.5,True,3.9,2023-08-11
S1132,PG Year 2,Data Science,67.7,True,10.1,2023-11-19
S0590,PG Year 2,Deep Learning,71.3,True,13.4,2022-11-24
S1077,UG Year 1,Mathematics,48.1,False,4.7,2022-08-09
S0920,Class 9A,Physics,66.7,True,5.6,2025-05-29
S0586,Class 6B,Geography,56.2,False,1.1,2022-10-28
S0609,UG Year 2,Statistics,52.6,False,5.4,2023-04-20
S0370,Class 6B,Math,60.5,False,3.6,2024-04-15
S0805,UG Year 1,Economics,79.0,True,8.2,2024-07-16
S0689,UG Year 4,AI Ethics,74.1,True,7.1,2024-03-05
S0392,Class 9B,Chemistry,70.1,True,5.0,2025-01-27
S0805,Class 9A,English,63.6,False,5.8,2022-08-26
S0651,Class 11B,Physics,52.7,False,3.3,2024-06-14
S1183,Class 11A,Physics,70.4,True,6.0,2023-09-07
S0476,UG Year 4,Data Science,47.6,False,5.4,2023-01-08
S0732,Class 11B,Math,67.6,True,3.2,2024-04-11
S0094,PG Year 1,AI Ethics,68.7,True,4.9,2025-02-01
S0911,Class 6A,Science,71.0,True,1.8,2025-03-19
S0391,Class 11A,Computer Science,60.7,False,5.8,2024-05-06
S1118,Class 9B,Math,75.6,True,4.2,2023-04-22
S0664,UG Year 2,Research Methods,69.6,False,8.8,2024-07-20
S0645,Class 9B,Biology,56.4,True,2.1,2023-08-29
S0174,Class 11B,Chemistry,47.0,False,2.9,2024-02-08
S0120,UG Year 4,Machine Learning,53.6,True,4.6,2024-11-29
S1068,UG Year 4,Project Work,68.5,True,6.4,2025-02-01
S0714,PG Year 1,Machine Learning,68.2,True,9.6,2022-11-04
S1085,UG Year 4,Data Science,58.6,False,5.5,2022-07-24
S0182,Class 6A,History,69.0,False,3.7,2025-04-08
S0106,Class 9A,Physics,64.6,False,4.2,2022-07-06
S1141,Class 9B,Math,60.8,True,2.8,2025-02-05
S0822,Class 6A,Math,61.1,False,2.2,2023-01-07
S0651,UG Year 2,Economics,74.1,True,8.0,2024-05-05
S0540,UG Year 4,Project Work,58.2,True,9.4,2024-10-04
S0789,PG Year 2,Deep Learning,73.7,True,13.2,2024-09-04
S0252,Class 6A,History,57.9,False,1.0,2023-09-14
S0488,UG Year 1,English,68.7,True,7.0,2023-06-23
S0425,Class 6A,History,70.6,True,3.7,2024-06-04
S0253,UG Year 1,Economics,76.9,True,8.4,2023-06-02
S1062,UG Year 3,Machine Learning,51.4,True,7.4,2023-11-29
S0911,Class 11B,Chemistry,63.2,True,2.6,2022-06-24
S1077,Class 11B,Physics,68.6,True,6.8,2022-11-30
S0271,Class 9B,English,52.3,False,2.2,2023-03-01
S1119,UG Year 2,Economics,75.5,True,8.3,2025-03-14
S0314,PG Year 1,Research Methods,68.7,True,10.9,2022-08-21
S0879,UG Year 3,Data Analysis,67.6,False,10.9,2023-08-05
S0850,UG Year 3,Machine Learning,51.3,False,6.0,2025-05-15
S1071,PG Year 2,Deep Learning,64.5,True,10.1,2024-02-28
S0108,UG Year 4,Project Work,62.9,True,4.0,2024-01-11
S0912,Class 11A,Computer Science,58.4,False,5.0,2023-04-23
S0598,PG Year 1,Machine Learning,36.0,False,6.9,2025-01-27
S0254,UG Year 4,Data Science,62.6,False,10.9,2024-08-29
S0317,UG Year 2,Research Methods,80.7,True,7.7,2024-10-30
S1090,PG Year 1,AI Ethics,57.6,False,12.9,2022-11-11
S0241,PG Year 2,Data Science,80.5,True,13.9,2024-05-28
S0990,PG Year 1,Data Science,45.7,False,8.2,2022-06-12
S1110,UG Year 3,Statistics,69.0,True,5.5,2024-01-18
S0376,Class 6B,Geography,68.0,True,3.5,2023-01-25
S0576,UG Year 2,Statistics,54.8,True,8.8,2022-10-04
S0889,Class 11B,English,73.5,True,3.1,2024-05-16
S0496,UG Year 2,Data Analysis,57.8,False,7.3,2023-10-18
S0252,Class 9B,English,68.9,False,4.2,2025-04-02
S0985,UG Year 3,Machine Learning,63.0,True,6.0,2024-04-20
S0430,UG Year 3,Database Systems,64.4,True,5.5,2022-09-06
S0150,Class 9A,English,66.2,False,6.7,2024-05-31
S1076,UG Year 1,English,70.3,True,3.8,2023-01-29
S0350,UG Year 3,Database Systems,63.3,False,6.8,2023-03-12
S0776,PG Year 1,Statistics,65.3,True,10.0,2025-02-07
S0995,UG Year 4,AI Ethics,63.9,False,9.0,2023-03-25
S0906,Class 11B,Physics,56.5,False,6.8,2024-09-22
S0466,Class 6A,English,61.4,False,2.2,2022-08-11
S0197,UG Year 4,Machine Learning,39.8,False,6.6,2022-06-06
S0048,Class 6B,History,44.2,False,1.0,2024-11-20
S1106,Class 6A,Science,66.1,False,3.0,2023-07-14
S0414,Class 6A,Geography,49.5,False,2.1,2023-11-24
S0077,UG Year 3,Data Analysis,69.2,False,6.9,2025-02-26
S0028,UG Year 4,AI Ethics,74.7,True,10.4,2024-03-28
S0162,UG Year 4,AI Ethics,74.9,True,9.9,2022-08-16
S0961,UG Year 4,AI Ethics,59.4,False,8.0,2023-07-02
S0539,PG Year 1,Machine Learning,62.2,True,10.2,2024-02-04
S1093,Class 9A,English,44.6,False,2.2,2024-03-02
S0193,UG Year 2,Computer Science,67.0,True,7.0,2022-10-22
S0886,UG Year 3,Database Systems,54.3,True,4.2,2025-02-11
S0072,PG Year 2,Deep Learning,48.7,False,10.7,2025-04-03
S1125,Class 9B,Biology,45.4,False,4.1,2025-05-16
S0836,Class 11A,Computer Science,73.1,True,8.3,2025-05-09
S0304,Class 11A,Physics,58.2,False,2.5,2023-06-30
S0504,UG Year 4,Machine Learning,59.6,True,4.4,2023-06-08
S1036,Class 11B,Math,63.3,False,6.6,2025-04-14
S0988,Class 9B,Biology,71.1,True,4.8,2023-11-19
S0328,UG Year 3,Machine Learning,55.2,True,4.1,2024-09-03
S0892,UG Year 4,Machine Learning,73.6,True,9.8,2022-07-05
S0780,Class 9A,Math,47.7,False,2.1,2023-06-20
S0023,UG Year 3,Research Methods,70.4,True,7.1,2023-07-31
S0795,Class 6B,Math,33.4,False,0.9,2022-10-19
S0712,Class 6B,Math,61.8,True,1.5,2022-08-11
S0911,PG Year 2,Thesis,56.3,True,6.3,2023-05-24
S1167,Class 6B,Geography,70.2,True,1.2,2024-08-18
S0571,Class 6A,History,56.8,False,2.4,2023-09-30
S1140,Class 9B,English,61.2,False,2.1,2022-10-20
S0669,Class 6B,History,71.8,True,1.8,2023-11-24
S0546,Class 9A,Chemistry,63.0,True,4.0,2024-01-18
S0111,UG Year 1,Mathematics,51.0,False,5.7,2023-08-11
S0686,Class 9A,Physics,59.3,True,2.2,2022-08-29
S0834,Class 6A,Math,76.5,True,3.2,2023-10-13
S0723,UG Year 2,Economics,70.6,True,9.6,2023-06-17
S0064,Class 9B,English,68.4,True,4.1,2023-07-10
S0477,Class 6B,Geography,45.7,False,1.5,2022-10-01
S0237,Class 9B,Chemistry,66.8,False,2.1,2025-02-12
S0320,PG Year 2,AI Ethics,73.0,True,10.3,2023-01-01
S0269,PG Year 2,Thesis,62.0,True,7.2,2023-05-09
S0323,PG Year 1,Research Methods,85.8,True,10.5,2024-09-05
S0074,Class 6A,Geography,62.6,True,1.8,2022-06-09
S1097,UG Year 2,Economics,70.5,True,7.8,2025-05-19
S0833,Class 11A,English,72.4,True,4.3,2024-10-15
S0055,UG Year 3,Machine Learning,61.3,True,4.8,2024-05-23
S0832,Class 9A,Biology,79.0,True,2.0,2022-08-10
S0170,PG Year 2,AI Ethics,69.0,True,8.5,2022-09-23
S1111,UG Year 3,Statistics,58.4,False,3.9,2023-06-09
S0582,Class 6B,Math,68.4,False,3.2,2024-09-13
S0564,Class 6B,Science,59.2,False,1.4,2025-03-09
S0568,UG Year 3,Database Systems,66.3,True,3.8,2024-05-05
S0178,UG Year 2,Research Methods,71.2,True,4.4,2024-10-22
S0478,UG Year 4,Advanced Statistics,58.7,True,8.8,2022-06-07
S0418,Class 6B,Science,62.9,True,2.2,2025-01-20
S0269,UG Year 4,Project Work,54.7,False,9.5,2024-11-19
S0837,PG Year 2,Deep Learning,65.1,True,13.6,2024-04-20
S0763,UG Year 4,Project Work,72.6,True,5.6,2023-02-20
S0245,UG Year 1,Computer Science,70.8,True,4.6,2023-01-03
S0529,UG Year 1,Mathematics,67.0,True,5.3,2022-06-16
S0162,Class 9B,Chemistry,46.7,False,3.7,2024-08-30
S0449,Class 9B,Biology,59.3,False,2.5,2023-10-09
S0506,UG Year 2,Data Analysis,55.7,False,8.3,2024-03-31
S1120,Class 6A,Science,60.7,False,4.7,2024-10-10
S0580,Class 6B,History,64.3,True,4.5,2023-07-02
S0762,Class 11A,Physics,60.1,False,4.4,2022-10-23
S0148,Class 11B,Chemistry,54.6,False,3.1,2023-02-17
S0217,Class 6A,Math,51.8,False,3.4,2024-03-20
S0517,Class 9B,Physics,52.9,False,3.7,2022-11-14
S1192,UG Year 1,Economics,51.1,False,3.0,2024-08-06
S0138,PG Year 2,Advanced Statistics,66.3,True,13.0,2023-08-15
S1016,Class 11A,Math,73.7,True,7.5,2025-04-03
S1104,Class 6B,History,66.2,True,2.6,2025-05-28
S0013,Class 11B,Math,64.1,False,5.6,2025-02-19
S0593,UG Year 3,Statistics,56.2,False,7.0,2022-10-05
S0392,UG Year 3,Data Analysis,60.2,True,6.7,2023-07-21
S0328,Class 6A,Math,61.7,False,1.4,2023-04-14
S0283,Class 9A,Chemistry,46.1,False,3.1,2025-04-18
S0158,Class 6B,Math,56.5,False,4.1,2023-11-04
S0052,Class 6A,English,65.2,False,1.6,2025-01-31
S1149,Class 6A,History,65.7,False,0.9,2023-02-20
S0387,UG Year 1,Economics,63.3,True,4.7,2022-10-09
S0509,Class 11B,Physics,69.5,True,3.5,2024-02-26
S0313,UG Year 2,Economics,65.1,True,8.5,2023-09-04
S0067,PG Year 1,AI Ethics,78.7,True,10.5,2023-02-26
S1180,Class 11B,Chemistry,71.1,False,7.3,2023-05-02
S0659,UG Year 1,Economics,61.2,True,6.8,2023-10-30
S1009,Class 9B,Chemistry,40.9,False,5.9,2024-03-31
S1173,Class 6B,History,55.5,False,1.5,2022-07-13
S1179,Class 6B,Science,64.5,False,2.4,2024-01-15
S0922,UG Year 2,Statistics,58.5,True,6.7,2023-09-01
S0110,UG Year 4,Advanced Statistics,60.3,False,5.1,2022-06-12
S0416,Class 9A,Biology,65.6,True,2.3,2023-04-25
S0700,Class 11B,Math,68.6,True,4.9,2022-09-25
S0100,Class 6B,History,57.6,False,1.4,2023-05-16
S1132,UG Year 2,Economics,48.3,False,4.3,2023-10-21
S1037,PG Year 2,Advanced Statistics,71.8,True,15.6,2025-05-18
S0526,PG Year 1,Research Methods,72.5,True,10.6,2023-01-20
S0883,UG Year 4,Data Science,67.2,False,12.9,2025-04-12
S0991,UG Year 3,Statistics,51.8,False,9.9,2024-10-13
S1108,Class 6A,Geography,70.2,True,4.0,2023-06-04
S1137,PG Year 2,Thesis,60.9,True,6.5,2023-10-10
S0995,PG Year 2,AI Ethics,75.9,False,14.4,2024-04-26
S0590,PG Year 2,Data Science,62.2,True,13.9,2022-08-22
S0695,UG Year 1,Economics,64.0,False,8.6,2023-01-09
S0417,Class 6A,English,61.1,False,2.9,2023-02-01
S0334,UG Year 3,Statistics,71.9,True,8.2,2024-03-13
S0115,UG Year 3,Machine Learning,69.4,False,9.8,2024-03-22
S1122,Class 9A,Biology,41.1,False,4.2,2022-08-27
S0787,UG Year 1,Mathematics,47.6,False,3.5,2022-06-19
S0194,UG Year 2,Economics,89.4,True,10.7,2023-06-11
S0100,Class 11B,Computer Science,72.3,True,4.1,2024-06-24
S0478,PG Year 1,Machine Learning,60.3,True,5.2,2023-01-04
S0441,UG Year 2,Research Methods,43.6,True,3.5,2025-05-18
S0380,Class 11B,Computer Science,51.3,False,3.8,2024-02-24
S0712,UG Year 1,Economics,55.2,False,3.3,2024-07-03
S0800,UG Year 1,Computer Science,64.8,True,4.9,2024-02-21
S0678,PG Year 2,Advanced Statistics,85.8,True,14.4,2023-08-23
S0748,Class 6A,History,64.1,False,3.0,2024-03-12
S1004,PG Year 2,AI Ethics,76.9,True,17.1,2023-11-05
S0895,PG Year 2,Advanced Statistics,55.2,False,9.8,2024-09-20
S0801,UG Year 4,Data Science,63.5,False,7.1,2023-02-08
S0384,Class 11B,Computer Science,71.7,True,2.7,2024-10-05
S0680,UG Year 1,English,62.1,False,3.3,2023-10-17
S1056,Class 11B,Physics,46.9,False,4.5,2023-02-26
S0317,UG Year 1,Economics,56.5,False,3.2,2024-06-10
S0826,PG Year 1,Machine Learning,65.5,False,11.2,2024-01-14
S0621,PG Year 2,AI Ethics,62.1,True,10.6,2024-03-11
S0364,Class 6A,Math,65.9,False,3.5,2023-09-22
S1107,UG Year 1,English,61.6,False,4.8,2022-08-09
S0004,Class 11A,Math,61.4,True,6.4,2025-02-22
S0154,Class 6B,History,64.2,True,3.5,2023-11-17
S0705,Class 9A,Math,57.3,True,2.0,2022-09-17
S0477,PG Year 2,AI Ethics,79.7,True,14.2,2023-11-03
S0170,Class 11B,English,79.4,True,6.1,2023-01-20
S0190,UG Year 3,Research Methods,70.3,True,4.9,2023-02-07
S0546,Class 9A,Math,63.3,True,3.0,2024-06-12
S0487,UG Year 3,Database Systems,67.0,True,4.7,2025-05-03
S0225,UG Year 4,Data Science,45.3,False,4.5,2025-05-07
S0246,PG Year 1,Data Science,62.7,True,8.0,2023-01-12
S0312,Class 9B,Math,54.6,False,2.5,2024-05-08
S0206,PG Year 2,Advanced Statistics,62.9,False,12.7,2023-04-07
S0143,UG Year 1,Statistics,66.8,False,8.0,2024-09-30
S0489,PG Year 1,AI Ethics,65.9,True,7.9,2025-03-20
S1127,PG Year 1,Research Methods,57.5,False,5.6,2022-07-05
S0469,Class 6A,Science,43.0,False,0.9,2022-09-02
S0893,UG Year 4,Project Work,67.3,True,8.3,2023-04-07
S0826,UG Year 2,Research Methods,70.5,True,9.6,2022-08-19
S0494,UG Year 2,Economics,60.6,False,7.8,2023-10-22
S0867,UG Year 2,Economics,41.8,False,7.8,2025-01-02
S0323,UG Year 4,Project Work,55.0,False,6.1,2022-11-29
S0618,Class 11A,Math,68.1,True,3.4,2023-05-03
S1169,UG Year 3,Statistics,54.6,False,5.7,2025-04-16
S0454,Class 9B,Math,62.4,True,3.8,2023-05-07
S0045,Class 11A,Math,66.5,True,2.5,2024-07-23
S1088,Class 9B,Math,71.9,True,5.2,2022-09-08
S1088,PG Year 2,Thesis,82.6,True,13.6,2024-02-11
S0707,PG Year 2,Data Science,77.8,True,15.5,2024-08-12
S0662,Class 11B,Computer Science,58.7,False,7.9,2022-08-10
S0781,Class 11B,Physics,72.7,True,6.6,2025-01-20
S0470,PG Year 1,Statistics,61.8,True,5.9,2023-08-01
S0878,Class 6B,Math,56.2,False,4.0,2023-02-06
S0235,UG Year 3,Data Analysis,66.4,True,9.5,2023-10-22
S0153,Class 11B,Physics,63.9,True,4.9,2024-02-26
S0963,PG Year 2,Thesis,76.7,True,14.9,2022-08-21
S0088,Class 11A,Chemistry,41.5,False,3.4,2022-07-23
S0623,Class 11A,Chemistry,68.9,False,6.9,2023-04-18
S1126,PG Year 1,Statistics,51.2,False,6.7,2024-05-08
S0890,UG Year 1,Computer Science,68.5,True,3.0,2024-10-13
S0067,PG Year 1,Research Methods,78.0,True,10.3,2023-03-18
S0306,Class 6A,Geography,59.2,False,4.3,2022-09-28
S0339,UG Year 2,Economics,56.9,True,5.8,2024-09-01
S0594,Class 9B,Math,72.1,True,5.7,2024-06-30
S0166,Class 11A,Physics,63.3,True,5.0,2022-06-26
S0864,UG Year 2,Data Analysis,54.4,False,7.7,2023-07-04
S0964,UG Year 3,Data Analysis,51.9,False,9.7,2023-05-12
S0849,UG Year 4,Data Science,43.7,False,6.7,2024-11-23
S0279,Class 9B,Math,58.3,False,4.8,2022-10-02
S0363,Class 9B,Chemistry,56.0,False,4.9,2024-02-09
S0859,Class 11A,English,49.6,False,3.0,2025-01-24
S0737,UG Year 3,Statistics,68.6,True,8.5,2024-05-24
S0820,Class 9B,English,56.5,False,4.5,2022-08-14
S0630,Class 6B,Science,64.9,True,2.1,2024-07-30
S0658,PG Year 2,Thesis,55.5,True,6.9,2024-07-14
S0532,Class 6A,Math,66.8,False,3.6,2022-08-21
S0899,Class 6B,History,56.6,False,1.9,2024-06-16
S0390,UG Year 3,Research Methods,74.7,True,9.4,2024-09-11
S0608,Class 9A,Physics,59.7,True,4.7,2024-04-14
S0656,UG Year 2,Data Analysis,61.1,False,4.3,2024-11-02
S0114,UG Year 3,Machine Learning,58.1,True,5.4,2023-05-05
S0270,Class 11B,Physics,54.6,False,4.3,2023-08-04
S0073,Class 11B,Math,53.6,False,5.2,2024-05-21
S0844,PG Year 2,Deep Learning,51.6,False,8.9,2023-02-22
S0086,Class 11A,Chemistry,64.7,True,2.5,2025-05-20
S0725,PG Year 2,Data Science,64.1,True,8.4,2023-10-27
S1150,Class 11B,Computer Science,64.3,False,5.0,2023-06-29
S0774,UG Year 2,Statistics,62.2,True,4.7,2024-10-27
S0132,Class 6B,History,61.7,False,2.1,2025-01-20
S0645,Class 6B,English,53.3,False,3.0,2022-07-04
S0611,Class 9A,Math,63.6,True,3.3,2023-09-10
S0126,PG Year 2,Data Science,48.1,False,9.1,2022-11-29
S0539,PG Year 1,AI Ethics,72.7,True,7.4,2022-11-17
S0444,Class 6A,English,55.8,False,2.3,2025-01-15
S0577,Class 6B,Geography,64.9,True,2.5,2022-08-30
S0199,UG Year 1,Statistics,58.4,False,6.7,2023-04-15
S0445,Class 6A,Science,58.7,True,1.2,2025-01-30
S0759,UG Year 3,Database Systems,56.2,True,5.9,2024-01-31
S0192,Class 6A,Math,52.1,False,2.5,2025-02-01
S0503,Class 9A,Math,72.2,True,3.3,2023-11-15
S0766,Class 6B,History,57.2,False,1.2,2024-11-27
S0449,UG Year 4,Advanced Statistics,54.1,True,5.7,2024-09-06
S0748,PG Year 2,Data Science,48.4,False,6.9,2023-04-05
S0884,Class 6A,Geography,70.2,True,3.0,2022-06-09
S0781,Class 9A,English,78.1,False,5.7,2024-11-15
S1123,UG Year 4,Data Science,65.2,True,5.7,2024-08-19
S0812,Class 9B,English,76.0,True,4.2,2023-10-17
S0855,UG Year 2,Statistics,54.6,False,9.4,2022-08-19
S0609,Class 11A,Computer Science,60.2,False,4.1,2024-07-05
S0251,UG Year 3,Database Systems,52.3,False,5.1,2024-03-30
S0034,UG Year 4,Data Science,58.1,False,5.7,2023-11-19
S0871,UG Year 1,Statistics,54.8,False,6.3,2025-03-15
S0386,UG Year 2,Research Methods,66.9,True,8.4,2024-09-28
S0626,Class 9B,Physics,44.5,False,2.9,2022-11-21
S0417,Class 9A,Chemistry,47.5,False,5.4,2024-09-24
S0746,UG Year 4,Data Science,58.2,True,8.2,2023-11-04
S0330,UG Year 1,Statistics,73.9,True,5.0,2024-02-08
S0689,PG Year 1,Research Methods,67.4,True,9.2,2022-06-05
S0636,UG Year 2,Economics,69.2,True,4.1,2024-08-11
S0835,PG Year 1,Machine Learning,64.5,True,6.1,2023-04-02
S1111,UG Year 4,Data Science,72.6,True,9.1,2025-03-24
S0700,Class 6A,English,65.4,False,2.9,2025-01-08
S0851,Class 9B,Physics,42.8,False,3.3,2022-06-29
S0131,PG Year 1,Statistics,49.4,False,6.2,2024-05-26
S0420,UG Year 2,Research Methods,48.3,False,6.9,2025-05-20
S0734,UG Year 1,Statistics,46.1,False,3.9,2025-02-19
S0065,UG Year 4,Advanced Statistics,59.2,False,4.6,2022-07-29
S1065,Class 6A,Geography,82.3,True,2.6,2025-02-12
S0897,Class 11A,Math,50.1,False,5.7,2023-11-21
S0385,Class 11B,English,72.5,True,3.0,2023-07-28
S0276,PG Year 2,Data Science,49.1,False,13.3,2025-04-27
S1129,Class 11B,Math,66.3,True,2.9,2023-03-11
S1162,Class 6A,History,78.8,True,3.7,2024-05-31
S0981,PG Year 1,AI Ethics,82.4,True,10.4,2023-09-15
S1155,UG Year 3,Research Methods,66.1,True,7.1,2024-11-13
S0891,Class 9B,English,60.1,False,4.7,2024-11-21
S0508,PG Year 1,Statistics,55.2,True,5.2,2024-07-11
S0002,Class 9A,Math,80.6,True,5.0,2023-10-06
S0221,Class 11B,Physics,52.8,False,7.0,2024-11-02
S0285,Class 6B,History,52.6,False,2.2,2024-03-24
S0976,UG Year 1,English,77.0,True,4.3,2024-05-02
S0658,PG Year 2,Deep Learning,46.7,True,6.0,2023-02-04
S0357,Class 9A,Math,62.0,True,3.9,2023-09-14
S1193,UG Year 1,Economics,67.5,True,3.2,2024-10-31
S0434,Class 11B,Chemistry,53.8,True,7.0,2025-05-05
S1102,Class 6A,English,67.5,False,1.5,2023-10-18
S0211,Class 6B,Science,72.7,False,2.7,2024-11-11
S1042,Class 6A,Geography,58.0,False,1.9,2024-01-15
S0090,Class 6B,History,67.4,False,3.9,2022-07-27
S0582,UG Year 1,English,70.9,True,3.4,2025-02-16
S0867,Class 11A,Math,73.3,True,5.3,2022-08-14
S0475,PG Year 2,Deep Learning,60.7,True,10.3,2023-09-29
S0553,Class 9A,English,62.7,False,4.3,2023-02-07
S1046,PG Year 1,Machine Learning,49.3,False,10.7,2024-07-08
S0802,UG Year 1,English,79.8,True,6.8,2024-03-18
S0874,UG Year 1,Economics,59.9,False,7.3,2022-10-18
S0430,Class 9B,Physics,54.4,False,2.9,2023-03-30
S0496,PG Year 1,AI Ethics,79.6,True,9.6,2023-10-31
S0582,UG Year 3,Statistics,64.5,True,7.3,2023-02-01
S0509,Class 11A,Computer Science,52.9,False,4.4,2023-09-14
S1049,Class 9A,Physics,50.9,False,3.9,2024-11-22
S0424,Class 9A,English,63.3,False,4.2,2022-09-11
S1022,Class 6B,History,48.5,False,1.7,2023-05-21
S0706,UG Year 2,Statistics,55.9,False,6.1,2022-10-19
S0133,UG Year 2,Statistics,67.1,True,4.5,2022-08-07
S0462,Class 9B,Chemistry,46.6,False,1.9,2023-07-14
S0455,Class 11B,Computer Science,73.6,True,4.8,2024-01-29
S0050,UG Year 3,Research Methods,69.6,True,4.7,2023-09-11
S0520,UG Year 2,Economics,57.7,False,7.6,2022-09-05
S1071,UG Year 1,English,81.8,True,8.9,2024-02-23
S0580,PG Year 2,AI Ethics,72.0,True,16.2,2022-10-18
S0026,UG Year 4,AI Ethics,53.3,False,6.9,2023-04-24
S0729,UG Year 1,Economics,56.3,False,6.6,2022-08-03
S0434,UG Year 4,Machine Learning,77.6,False,10.0,2024-08-19
S0917,Class 11B,English,73.2,True,5.2,2022-07-25
S1133,PG Year 1,Research Methods,48.7,False,8.9,2023-11-08
S0796,Class 9A,Math,62.5,False,5.0,2023-08-28
S0668,Class 6A,English,60.3,False,2.3,2022-11-17
S0204,Class 6B,Math,46.2,False,3.9,2022-09-22
